Challenger,55.0,988.0,2.17,9.0,6.9,6.0,161.4,21106.0,11433.0,1972.0
Platinum,59.0,61.0,3.08,5.1,4.6,9.1,196.0,20025.0,11190.0,29.0
Challenger,53.0,74.0,2.49,10.4,6.6,5.9,177.8,21562.0,12458.0,229.0
Grandmaster,60.0,184.0,3.31,9.8,4.4,4.9,156.5,20992.0,11160.0,288.0
Challenger,62.0,122.0,2.5,6.0,4.6,5.4,161.5,18547.0,10886.0,62.0
Challenger,61.0,126.0,3.26,6.3,4.5,8.2,150.8,15860.0,10775.0,85.0
Challenger,53.0,94.0,2.52,6.1,4.6,5.4,203.4,16855.0,11781.0,58.0
Challenger,54.0,108.0,2.8,1.5,5.8,14.9,29.8,6138.0,7368.0,4.0
Challenger,57.0,492.0,2.57,5.0,4.6,6.9,176.7,21805.0,10657.0,174.0
Challenger,62.0,68.0,3.7,2.5,4.7,14.8,24.0,12129.0,8284.0,8.0
Grandmaster,53.0,162.0,2.88,7.0,4.6,6.2,207.4,16653.0,11932.0,140.0
Grandmaster,59.0,142.0,2.35,6.8,6.1,7.5,200.4,23687.0,11828.0,143.0
Challenger,54.0,111.0,1.82,5.0,5.3,4.6,223.1,20866.0,11901.0,76.0
Challenger,68.0,83.0,3.58,7.2,4.2,7.9,144.1,16887.0,10893.0,71.0
Challenger,57.0,129.0,2.97,1.6,5.2,14.0,31.8,5377.0,7073.0,5.0
Challenger,54.0,763.0,1.92,4.7,5.3,5.4,193.9,21000.0,11046.0,299.0
Challenger,60.0,154.0,3.06,1.7,5.1,14.1,31.3,6044.0,7176.0,6.0
Challenger,59.0,118.0,2.45,8.0,6.5,7.8,212.1,21377.0,12500.0,118.0
Challenger,42.0,140.0,2.82,7.2,5.2,7.5,146.6,15252.0,10897.0,122.0
Challenger,55.0,102.0,2.41,4.6,6.6,11.3,88.8,17451.0,9195.0,42.0
Challenger,52.0,258.0,2.27,2.4,7.0,13.5,32.2,8089.0,7409.0,32.0
Challenger,53.0,167.0,2.61,5.9,4.4,5.7,211.6,22183.0,11912.0,98.0
Challenger,54.0,372.0,1.14,4.8,9.1,5.5,222.2,22289.0,12321.0,126.0
